cont,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
1385,0.3896812821,0.8741506461,0.6276485905,0.908393121,0.3469638399,0.04064254954,0.00244120851,0.6534282478,0.3374216281,0.8635547571,0.791630075,0.5035133155,0.195495418,0.9997491381,0.3583938101,0.040860214,0.2333809864,0.232832618,0.1947726302,1
1386,0.3875304206,0.8317086295,0.6082886593,0.88274047,0.3422120831,0.02454884954,0.0007667295855,0.6656995413,0.3119383913,0.8647260286,0.7564405805,0.3878197036,0.2127723369,0.9997491381,0.3312375213,0.3505376337,0.239814153,0.232832618,0.1184973616,1
1387,0.4268963251,0.9096862507,0.5862476667,0.9373553144,0.4181026331,0.05767297804,0.004238309753,0.5400066259,0.3087610277,0.9291497964,0.7951015217,0.4447200274,0.1937951966,0.9377489602,0.6343749592,0.3505376337,0.353466762,0.3465665236,0.1923831484,1
1388,0.3512014059,0.8270375949,0.6377806455,0.8841851104,0.312948579,0.0223535334,0.0007552950884,0.6946595892,0.3037453567,0.8900523571,0.7652373284,0.4445362419,0.1982155745,0.9725702833,0.5785783405,0.040860214,0.2505360972,0.25,0.1743776514,1
1389,0.3872618828,0.8560717707,0.5645877427,0.8822251768,0.3871509424,0.06159508097,0.005253713695,0.5452645036,0.2765416662,0.8671454214,0.7568231685,0.4145152015,0.2041023371,0.9549628925,0.2575590377,0.040860214,0.2076483202,0.2070815451,0.1667146426,1
1390,0.3820565276,0.854306863,0.6300810137,0.8956235078,0.332048938,0.03123532088,0.001400462579,0.658328281,0.2718515953,0.9863429429,0.7813740458,0.4179658656,0.1935542267,0.9905847843,0.3118804754,0.040860214,0.3073624017,0.3068669528,0.1044542249,1
1391,0.4139797537,0.8661155904,0.5767930649,0.9236577552,0.4146473811,0.03440808739,0.001519283811,0.5948838021,0.2410049836,0.9820466786,0.7881454955,0.356510254,0.1945209728,0.8725753509,0.3120616244,0.040860214,0.2258756254,0.2253218884,0.1241464299,1
1392,0.3404195367,0.6511778502,0.6215459275,0.8756831907,0.3215825119,0.03951277873,0.00225004227,0.6245585281,0.2897227261,0.5619389571,0.716100416,0.4557846372,0.1945209728,0.9725702833,0.4657346947,0.402150537,0.4049320944,0.3969957082,0.1491732115,1
1393,0.3072882722,0.7154462878,0.6782334967,0.8758200924,0.2627735802,0.04360262505,0.002528223745,0.624446264,0.2863588601,0.887892375,0.7464404537,0.4587638754,0.2009966143,0.9549628925,0.4027190465,0.2989247304,0.3491779843,0.3433476395,0.1308604238,1
1394,0.3741881243,0.8626845642,0.6276337434,0.8864750803,0.3257200996,0.03541824174,0.001876939707,0.65100321,0.3008145878,0.8671532857,0.7755067973,0.4225935758,0.1914067119,0.9815257701,0.2258643354,0.040860214,0.16154396,0.160944206,0.1287037037,1
1395,0.3741254992,0.6263756998,0.5850764416,0.8295359571,0.3147421521,0.03571143312,0.001610751602,0.6792118912,0.3994383536,0.5744680857,0.6900570549,0.4029779849,0.2048907977,0.9209154423,0.3764290444,0.040860214,0.4263759828,0.4259656652,0.1108294759,1
1396,0.4332885856,0.7876430919,0.5675450241,0.9076985963,0.4087837431,0.03786792935,0.002007349561,0.6548590136,0.3527669788,0.9897260286,0.7447207414,0.5244877716,0.1945209728,0.9815257701,0.3074439575,0.040860214,0.2215868477,0.2210300429,0.1515259539,1
1397,0.3714505639,0.6557021594,0.6039259289,0.8773336369,0.341503993,0.02599046843,0.0008103344563,0.665472864,0.2980990908,0.577696525,0.7231527492,0.4138258002,0.1987166335,0.9725702833,0.214392989,0.040860214,0.1486776269,0.1480686695,0.1472687303,1
1398,0.4016782478,0.8856481325,0.5881095208,0.9150480936,0.3945300844,0.04157506467,0.002498514319,0.5940628596,0.2700194103,0.8894645929,0.7811010061,0.3751983882,0.2004863482,0.9997491381,0.3201059367,0.040860214,0.416726233,0.4163090129,0.09222559261,1
1399,0.4173474761,0.8195490968,0.5807123313,0.9331836156,0.4198117731,0.04129120465,0.002326275781,0.6075754232,0.2744658131,0.9266666679,0.7586349283,0.3981597172,0.1994720176,0.9725702833,0.3025312803,0.040860214,0.2355253753,0.2349785408,0.1575563927,1
1400,0.443427869,0.849809343,0.5610434143,0.9481366541,0.4547663633,0.03598076128,0.001493818937,0.6442932964,0.3256988924,0.9758454107,0.7716993104,0.4505577268,0.2097261438,0.9905847843,0.3966011917,0.040860214,0.4038598999,0.4034334764,0.1124800559,1
1401,0.3436355926,0.7117760768,0.6341437703,0.8348817681,0.2689088035,0.02625462164,0.001424796134,0.7483544689,0.4247162619,0.6539050536,0.7202654438,0.3461528187,0.1914067119,0.9815257701,0.4490226747,0.2989247304,0.4081486776,0.402360515,0.1051420732,1
1402,0.3989907337,0.7507135607,0.6004998475,0.922709642,0.3890782992,0.02372771726,0.0007442536036,0.6824474625,0.3204866788,0.9692029,0.7583186085,0.3731823455,0.1911704306,0.9725702833,0.4421016973,0.040860214,0.3749106505,0.3744635193,0.1418897842,1
1403,0.4124236192,0.8912494012,0.5811137385,0.9305333391,0.4168237959,0.05160973453,0.003469418173,0.599492012,0.2890635328,0.9500805143,0.7952790761,0.4047084194,0.1972194883,0.9044498746,0.1988724142,0.040860214,0.2119370979,0.2113733906,0.0948108253,1
1404,0.4059400884,0.8810875795,0.5983377281,0.9455548349,0.4134848534,0.04259785213,0.002271096661,0.608138338,0.2768450793,0.96,0.8102894924,0.460798065,0.2025399392,0.9815257701,0.3252885353,0.040860214,0.3781272337,0.3776824034,0.1127376188,1
1405,0.3859514815,0.8568921586,0.6103560061,0.9099287458,0.3664335216,0.03788749963,0.002081611674,0.6274532183,0.2634968518,0.8386554607,0.7736184557,0.3849817619,0.2113789041,0.9126374253,0.2794930431,0.040860214,0.3137955683,0.313304721,0.1081509438,1
1406,0.4263185416,0.8454250138,0.5595317813,0.9185851272,0.4276749065,0.02757240671,0.0009881966921,0.6507098786,0.3336531803,0.9218989286,0.7546802845,0.4183596075,0.1935542267,0.9997491381,0.2287785796,0.040860214,0.3513223731,0.3508583691,0.09412581485,1
1407,0.4217251872,0.8955665016,0.5943486287,0.9667035254,0.4381455317,0.05295665692,0.003633339006,0.5078955695,0.1959588252,0.98527005,0.8237240004,0.3798048595,0.1933137303,0.9725702833,0.2846451716,0.040860214,0.2269478199,0.2263948498,0.0943470104,1
1408,0.4251322761,0.8051791458,0.5789349833,0.9086528781,0.3978664644,0.03877974774,0.002422633276,0.6637066826,0.3148936659,1,0.7472711708,0.3941923482,0.1962313585,0.9549628925,0.4820128007,0.040860214,0.3309506791,0.330472103,0.1715004705,1
1409,0.4242257649,0.8833667811,0.5656048512,0.9158639077,0.4187209255,0.04611711448,0.002936209729,0.6229502701,0.343329098,0.8379629643,0.7833229653,0.406152548,0.2075546669,0.9997491381,0.5043352144,0.040860214,0.3545389564,0.3540772532,0.1322323763,1
1410,0.4319551423,0.6327813843,0.5073843191,0.781082972,0.3485271796,0.04776014098,0.003890694404,0.7684093905,0.5627685782,0.5948616607,0.6322105922,0.3871096072,0.2430796923,0.9725702833,0.3540666215,0.040860214,0.2419585418,0.241416309,0.1882887521,1
1411,0.45800592,0.6546737674,0.5165681355,0.8314836229,0.3878637661,0.04410641472,0.003615846358,0.7913073762,0.5843288525,0.5893186,0.6480453977,0.4492804012,0.2002319974,0.9997491381,0.2954125546,0.040860214,0.232308792,0.2317596567,0.1491399566,1
1412,0.4449426661,0.6830463806,0.602033644,0.8532721756,0.3201333569,0.05421800503,0.004807101664,0.6895317157,0.4386451215,0.62971175,0.6922823574,0.3785647556,0.1921183352,0.9997491381,0.2727047008,0.040860214,0.2376697641,0.2371244635,0.1027514352,1
1413,0.4399344113,0.6852796641,0.548974796,0.7906331033,0.3145459368,0.07928836406,0.009485131388,0.7021171793,0.4993847551,0.6555773,0.6598077282,0.3509104012,0.1911704306,0.9997491381,0.2595453542,0.040860214,0.1765546819,0.1759656652,0.1409034452,1
1414,0.4264144244,0.6549341671,0.4867471204,0.750255187,0.3400839164,0.0260714782,0.001367920054,0.7991993808,0.5867094102,0.5860805857,0.6305754896,0.4189873295,0.1937951966,0.9905847843,0.414687126,0.040860214,0.33845604,0.3379828326,0.1009076656,1
1415,0.4133322767,0.7033244135,0.5493636707,0.7825361929,0.3062880839,0.02337378982,0.0008727119481,0.7880776608,0.5169337049,0.7048903893,0.6640355344,0.3142484474,0.1914067119,0.9997491381,0.2578274587,0.040860214,0.1990707648,0.1984978541,0.1338687174,1
1416,0.4268581453,0.6725516797,0.5554154512,0.7683640262,0.2862495107,0.03023293267,0.002048980389,0.8156344099,0.5685378722,0.649280575,0.6443097987,0.4180802001,0.197716533,0.9815257701,0.3304085369,0.040860214,0.1979985704,0.1974248927,0.1782979695,1
1417,0.4146430392,0.6949961949,0.571869801,0.7673666425,0.268173461,0.02396398197,0.001221065969,0.8163468444,0.5496418158,0.6129541857,0.6616159131,0.3869120195,0.1911704306,0.9997491381,0.1980157367,0.040860214,0.1711937098,0.1706008584,0.1412903993,1
1418,0.398226437,0.7163872232,0.5760085859,0.7626928638,0.2593368163,0.04216956114,0.002685720756,0.7336319979,0.4967762725,0.771285475,0.6665737661,0.3642233533,0.1930737075,0.9905847843,0.3601853895,0.040860214,0.2848463188,0.2843347639,0.1353373049,1
1419,0.4269260847,0.713636481,0.6255661132,0.8487949933,0.2913225314,0.03020529116,0.001533411872,0.7722674337,0.506339546,0.6751824821,0.7010246948,0.3293216135,0.1930737075,0.9815257701,0.2236781538,0.040860214,0.1529664046,0.152360515,0.1608796296,1
1420,0.4374386009,0.669203215,0.5609611581,0.8117871122,0.3226010568,0.03833064105,0.002804232556,0.7746864717,0.5567664068,0.6127049179,0.6530519283,0.4259508973,0.2059497126,0.9997491381,0.2931424788,0.040860214,0.2087205147,0.2081545064,0.1839957103,1
1421,0.4407168486,0.6808968254,0.5325020622,0.7667483834,0.3085069614,0.04898077828,0.00360519234,0.7377011028,0.493240083,0.6560934893,0.6508638423,0.317037941,0.1923564745,0.9463075685,0.226373869,0.040860214,0.146533238,0.1459227468,0.2066663057,1
1422,0.4333764816,0.6529219227,0.6106000594,0.85293188,0.3108962367,0.06415691045,0.00634185493,0.7122667153,0.5026377037,0.5992779786,0.6712535359,0.3702025305,0.1972194883,0.9997491381,0.2623975011,0.040860214,0.1658327377,0.1652360515,0.1543794426,1
1423,0.4427234525,0.6901167087,0.6085962085,0.8296465837,0.2903944364,0.038064843,0.002111884846,0.7465915339,0.4933379158,0.5784148393,0.6775950327,0.4267727688,0.1914067119,0.9997491381,0.2615778642,0.040860214,0.1915654039,0.1909871245,0.1376584558,1
1424,0.4205974502,0.7580420587,0.6334356597,0.8439845299,0.2784742018,0.01787640452,0.0004090924921,0.7879104626,0.5137982228,0.9527824607,0.7164919812,0.433891979,0.197716533,0.9815257701,0.5438723714,0.040860214,0.2558970693,0.2553648069,0.1545584448,1
1425,0.4415498379,0.6947666004,0.6502820163,0.8878475587,0.3035024524,0.04214742792,0.002757219268,0.7200408507,0.4719757993,0.5996441286,0.7071659181,0.3219970548,0.1923564745,0.9905847843,0.3029038056,0.040860214,0.2194424589,0.2188841202,0.105150085,1
1426,0.412413063,0.6936939567,0.4684853277,0.7308694303,0.3402688639,0.03600936804,0.002112815989,0.7594738753,0.5295070703,0.6959183679,0.6350644447,0.2616179516,0.1950072304,0.9997491381,0.2150037119,0.040860214,0.1765546819,0.1759656652,0.2090407496,1
1427,0.4216661943,0.6849407988,0.5771666998,0.7701176377,0.2653342378,0.04141688214,0.002979752381,0.7641855758,0.5357311856,0.6649659857,0.651033246,0.3044370132,0.1935542267,0.9905847843,0.2697606963,0.040860214,0.1593995711,0.1587982833,0.2242801026,1
1428,0.4451378782,0.6675852844,0.6340160864,0.86103161,0.2944053345,0.05538326132,0.004532600228,0.6756706605,0.452920324,0.6301886786,0.6767281001,0.3220891727,0.2187905156,0.9815257701,0.1220481131,0.040860214,0.02966404575,0.02896995708,0.2243201809,1
1429,0.4148962329,0.7006722927,0.5941961146,0.7763224472,0.2536459449,0.03129052801,0.001892846515,0.787349582,0.5452539546,0.6710280357,0.6685715852,0.3363352331,0.2027990042,0.9905847843,0.2458021913,0.040860214,0.1679771265,0.1673819742,0.1512543526,1
1430,0.4539891521,0.702066539,0.6125854334,0.8565040033,0.3122966597,0.03468454064,0.002224961764,0.7722293644,0.5248346556,0.6162601643,0.6943959866,0.3858166943,0.1969717147,0.9997491381,0.3704409811,0.040860214,0.2687634024,0.2682403433,0.171305627,1
1431,0.4452146917,0.7002382986,0.4748859049,0.7425345339,0.3449282184,0.06887351388,0.007028264882,0.7283259377,0.5608044092,0.6830065357,0.6428151048,0.3709083539,0.2004863482,0.9815257701,0.4132294982,0.040860214,0.2387419585,0.2381974249,0.1683769678,1
1432,0.4611165999,0.6594424804,0.5540430026,0.8424169691,0.359503423,0.05250975754,0.00446744177,0.7723561469,0.6016409254,0.6142857143,0.6593797492,0.4117043536,0.1925950821,0.9549628925,0.3799281714,0.040860214,0.239814153,0.2392703863,0.1774725958,1
1433,0.4394501579,0.6860912927,0.5105384537,0.7681948761,0.332746951,0.04750210612,0.003485621701,0.7472050187,0.5702584165,0.6276771,0.658218791,0.3216052517,0.192834158,0.9997491381,0.3968849514,0.040860214,0.2001429593,0.1995708155,0.1425098615,1
1434,0.4263834266,0.7008673058,0.58746455,0.7822793379,0.2664230111,0.03511925405,0.002346938532,0.8028359943,0.5771056422,0.6623794214,0.671232583,0.2958349257,0.1935542267,0.9463075685,0.4616651683,0.040860214,0.2505360972,0.25,0.2041127749,1
1435,0.4224449994,0.6985809274,0.5327778453,0.8012961208,0.341729434,0.0248581206,0.001577818818,0.8079796642,0.5372601795,0.5906542071,0.6638152855,0.3219537146,0.205684163,0.9905847843,0.5471639814,0.2473118271,0.3952823445,0.3905579399,0.1316927775,1
1436,0.4340475578,0.68151442,0.5408134013,0.7901284337,0.3225423656,0.03967868574,0.003003405635,0.7751891348,0.5096979012,0.6337115071,0.6617222834,0.3604485794,0.1950072304,0.9637165684,0.231459763,0.040860214,0.2076483202,0.2070815451,0.1219649225,1
1437,0.4445921554,0.6651860428,0.6097910781,0.8422443487,0.3013711258,0.05950180759,0.005523022924,0.739155592,0.5098119598,0.6155988857,0.6718541297,0.3369873906,0.1940366451,0.9905847843,0.1556610021,0.040860214,0.08541815583,0.0847639485,0.1718376753,1
1438,0.441235278,0.6750795247,0.5598657591,0.8121221024,0.3240649341,0.04009333257,0.00286360489,0.7937199132,0.5690683827,0.6367583214,0.660721322,0.3843232222,0.2038405959,0.9997491381,0.5253807108,0.040860214,0.2666190136,0.2660944206,0.1973926333,1
1439,0.4500882236,0.6859318082,0.5458092741,0.862606476,0.3876471652,0.03227032487,0.001857178885,0.7773466192,0.5042388635,0.6189683857,0.6778246129,0.3947327032,0.1935542267,0.9997491381,0.4925448974,0.040860214,0.510007148,0.5096566524,0.09602270795,1
1440,0.441984695,0.6664073059,0.5691567671,0.8512754994,0.3523809085,0.03908405814,0.002442617588,0.7530835315,0.5139913054,0.6097178679,0.6668458519,0.3533590389,0.1984658544,0.9905847843,0.4294227069,0.040860214,0.2022873481,0.2017167382,0.2015749492,1
1441,0.4339552557,0.6727705449,0.5638932774,0.7769637669,0.2857757942,0.03065850698,0.001588860248,0.782924642,0.5519414761,0.6087613286,0.653749443,0.2629530403,0.1911704306,0.9997491381,0.2176873677,0.040860214,0.2280200143,0.2274678112,0.127320881,1
1442,0.4211915994,0.6797009968,0.605087531,0.8058772666,0.2709878302,0.04521810419,0.003753323436,0.7557125669,0.4551363975,0.6353322536,0.6791869969,0.3309195612,0.1911704306,0.9905847843,0.2636198496,0.040860214,0.2172980701,0.2167381974,0.1236814857,1
1443,0.4200777102,0.7045242661,0.5142717686,0.760190733,0.3211016468,0.04059100971,0.002591601947,0.7676747202,0.5454084394,0.69686985,0.6467547221,0.3765395296,0.1969717147,0.9905847843,0.3835284578,0.040860214,0.1711937098,0.1706008584,0.2122230881,1
1444,0.4234403868,0.6825480947,0.4670429571,0.7311148634,0.3420066406,0.0451887926,0.003421789682,0.7953253727,0.5753281778,0.6831683179,0.625609689,0.3849025236,0.1950072304,0.9997491381,0.2310460309,0.040860214,0.2408863474,0.2403433476,0.09133270638,1
1445,0.4302950144,0.7040398743,0.5426238954,0.7776918544,0.3085971505,0.03974400144,0.002579368671,0.7559756821,0.5021998551,0.6895943571,0.6655122457,0.311534655,0.1914067119,0.9905847843,0.3122350127,0.040860214,0.4585418156,0.4581545064,0.1226467208,1
1446,0.4222326064,0.6627056543,0.5087557641,0.7530417015,0.3199028626,0.03440204339,0.002302184865,0.7637838965,0.4922156077,0.6003460214,0.6423789657,0.3347006128,0.2241724827,0.9815257701,0.343963805,0.040860214,0.722301644,0.7221030043,0.06775193984,1
1447,0.4559424901,0.6707596351,0.5511314443,0.835496136,0.3558179712,0.02998191422,0.00147816778,0.7592690517,0.5112745393,0.5711678821,0.6561331226,0.3102378974,0.1923564745,0.9997491381,0.3185075909,0.040860214,0.2462473195,0.2457081545,0.1261801018,1
1448,0.4531964373,0.6734251625,0.5608758831,0.8255534497,0.33604224,0.03826216313,0.002622917803,0.7678972347,0.5251736604,0.6427378964,0.6559175441,0.4025947608,0.2100001491,0.9905847843,0.5517144517,0.040860214,0.9989278056,0.9989270386,0.05774870832,1
1449,0.4465852004,0.6604230961,0.5774220514,0.8494884899,0.3420536685,0.04942479521,0.003797806855,0.7464987894,0.4896992053,0.6012269929,0.6599181549,0.370202157,0.2070174537,0.9905847843,0.3636283381,0.040860214,0.2001429593,0.1995708155,0.2063208467,1
1450,0.4536181584,0.701302275,0.5122023822,0.7918751653,0.353985314,0.02801491787,0.001536245167,0.8278438573,0.6589385982,0.75,0.6602513474,0.4353455655,0.1962313585,0.9997491381,0.3389980136,0.040860214,0.1636883488,0.1630901288,0.1701029917,1
1451,0.4019983592,0.6926754468,0.6002488057,0.7334106809,0.2057307464,0.04605236676,0.002793950966,0.6959502252,0.4601447837,0.6312949643,0.6593474344,0.3976544584,0.1923564745,0.9815257701,0.2850169422,0.040860214,0.2301644031,0.2296137339,0.1480913883,1
1452,0.4263556585,0.6844740614,0.5591912964,0.7670697655,0.2810681664,0.03533205422,0.002215775092,0.7810618287,0.564135037,0.6207547179,0.6501022835,0.3759498477,0.197467761,0.9997491381,0.4049878612,0.040860214,0.2687634024,0.2682403433,0.09331018516,1
1453,0.4328349379,0.7151071149,0.5061785681,0.8499574798,0.416585,0.03886390752,0.002356639502,0.7117785254,0.4467781096,0.6783216786,0.6864061034,0.2941721461,0.1921183352,0.9905847843,0.2304127124,0.040860214,0.2365975697,0.2360515021,0.1352851434,1
1454,0.4427773892,0.6621064853,0.504905149,0.8114315426,0.3805412201,0.03427471512,0.002377985279,0.7912934002,0.570023058,0.59920635,0.6482769518,0.2880216677,0.2086358507,0.9725702833,0.1829818823,0.040860214,0.1636883488,0.1630901288,0.1262262196,1
1455,0.4230336176,0.6897711381,0.5842816842,0.7902978918,0.2775099596,0.03583962307,0.002102173879,0.7639295781,0.4620340227,0.5989011,0.6640521381,0.2315264002,0.197716533,0.9905847843,0.3214445192,0.040860214,0.3706218728,0.3701716738,0.1031965012,1
1456,0.4415409843,0.6856726712,0.5780560719,0.8370143829,0.3292953049,0.04161991951,0.003102256627,0.7708149375,0.5128802447,0.6336996321,0.6836082245,0.4011390378,0.1957402425,0.9997491381,0.3318094397,0.040860214,0.2923516798,0.2918454936,0.1306161206,1
1457,0.4689833831,0.6840925388,0.5656048512,0.8795497054,0.3834983391,0.05799507722,0.004723713754,0.6645092726,0.4283317632,0.6506024107,0.6813222165,0.2844836256,0.1925950821,0.9905847843,0.2567537744,0.040860214,0.2344531808,0.2339055794,0.121404937,1
1458,0.4558866032,0.6572832868,0.5900517615,0.8688098105,0.3476622611,0.06201749594,0.005725680333,0.6641904631,0.3981315616,0.5891182,0.6737713577,0.253451628,0.1962313585,0.9292854426,0.1709250803,0.040860214,0.154038599,0.1534334764,0.09896118082,1
1459,0.4312289015,0.6778033099,0.5192714979,0.827396523,0.381088674,0.04486484692,0.00387274623,0.7595280534,0.4675637178,0.6022304821,0.6641899589,0.4101390085,0.2091798522,0.9377489602,0.2949934639,0.040860214,0.2001429593,0.1995708155,0.1504179233,1
